,destination_ip,destination_port,ja3,ja3_digest,source_ip,source_port,timestamp
0,192.168.179.243,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.87,443,53755.681246
0,192.168.179.68,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.111,443,53750.534981
0,192.168.179.99,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53716.27251
0,192.168.18.14,49161,"771,49172,11",3738e7dcf41dcca0320bef83a474e30d,91.216.248.21,443,1592863134.362162
0,192.168.18.150,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53750.936656
0,192.168.18.185,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,123.53.182.173,443,53711.380969
1,192.168.18.185,1036,"769,5,",9aeeb84942a46257594025306635f0ff,183.131.56.55,443,53733.768237
0,192.168.18.216,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,123.151.190.161,443,53706.703964
0,192.168.18.217,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.95,443,53729.186315
0,192.168.18.233,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,192.147.130.63,443,53717.987975
5,192.168.18.233,1043,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53738.308962
0,192.168.18.71,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.215,443,53756.301983
0,192.168.18.92,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,193.104.215.66,443,53717.851962
5,192.168.18.92,1042,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53736.224908
0,192.168.180.17,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,52.7.124.208,443,53707.680973
0,192.168.180.178,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53744.694831
0,192.168.180.239,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,192.147.130.63,443,53732.318973
4,192.168.180.239,1040,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53752.972227
0,192.168.181.120,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,23.211.97.80,443,53731.47897
0,192.168.181.15,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.111,443,53748.851983
0,192.168.181.152,1037,"769,10,",5cd6efb8d804faf03e1462073b729151,59.110.185.177,443,53739.924653
1,192.168.181.152,1040,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53759.610267
0,192.168.181.167,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53738.487976
0,192.168.181.191,1040,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53719.127971
1,192.168.181.191,1048,"769,10,",5cd6efb8d804faf03e1462073b729151,171.8.242.141,443,53731.834089
3,192.168.181.191,1050,"769,5,",9aeeb84942a46257594025306635f0ff,203.119.206.97,443,53732.305965
0,192.168.181.223,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53749.615985
0,192.168.182.115,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.88,443,53740.25724
0,192.168.182.216,49178,"771,49195,65281-0-11",9a022b14200c7389ebbb1436d5cf1339,5.45.205.241,443,1593428660.961355
1,192.168.182.216,49179,"771,49191,65281-0-11",1e610e093ac502d2c7f4c2ca3ff77520,87.250.250.82,443,1593428660.997328
0,192.168.182.225,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,202.173.29.134,443,53726.856013
0,192.168.182.240,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53763.155436
0,192.168.183.117,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,52.7.124.208,443,53703.064366
0,192.168.183.154,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.127,443,53757.045989
0,192.168.183.157,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,40.118.201.45,443,53704.484361
0,192.168.183.166,49161,"771,49191,0-11",f101e354e9e5d16e701cb927e0417ea1,23.60.80.66,443,1592137779.82798
0,192.168.183.179,1035,"768,5,",09dc4beaf549afb0edb5ed50da347005,103.235.47.123,443,53707.676897
0,192.168.183.56,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.111,443,53749.945981
0,192.168.183.67,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.216,443,53755.419869
0,192.168.184.161,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,23.43.215.38,443,53713.890233
1,192.168.184.161,1034,"771,47,65281",573a9f3f80037fb40d481e2054def5bb,104.122.149.37,443,53751.93653
0,192.168.184.214,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,218.75.154.19,443,53701.915224
0,192.168.185.160,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53718.443711
0,192.168.185.188,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.132,443,53711.18298
0,192.168.185.223,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.87,443,53747.961236
0,192.168.185.241,1061,"769,10,",5cd6efb8d804faf03e1462073b729151,5.62.38.35,443,53809.870684
0,192.168.185.8,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53742.508237
0,192.168.186.126,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.79,443,53729.022988
0,192.168.186.139,49177,"769,53,0-65281",9f9bacf804c80acc4b83068d38907939,82.145.215.22,443,1591735074.612995
0,192.168.186.173,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53750.173975
0,192.168.186.202,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.215,443,53732.686934
0,192.168.186.205,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.239,443,53759.397973
0,192.168.186.225,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,192.147.130.63,443,53720.778963
5,192.168.186.225,1041,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53738.476967
0,192.168.186.227,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.55,443,53729.440972
0,192.168.186.254,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53733.851505
0,192.168.186.37,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.88,443,53738.31798
0,192.168.186.45,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,192.147.130.63,443,53713.467257
0,192.168.187.103,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.111,443,53749.61099
0,192.168.187.158,1033,"771,49200,65281-11-15",873bc234a06e363e550fcfe0dd382a6c,64.94.18.180,443,53724.721973
0,192.168.187.180,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.175,443,53771.376987
0,192.168.187.186,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53737.604328
0,192.168.187.209,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53727.646986
0,192.168.187.254,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.79,443,53729.228851
0,192.168.187.32,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.87,443,53750.998254
0,192.168.187.34,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.55,443,53728.101461
0,192.168.188.122,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.111,443,53753.960977
0,192.168.188.127,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.55,443,53753.261241
0,192.168.188.210,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53717.156508
0,192.168.188.222,1034,"771,49200,65281-11-15",873bc234a06e363e550fcfe0dd382a6c,95.172.70.145,443,53733.537967
0,192.168.188.25,49177,"771,49191,65281-11",a4cc547f75a117e7e973bd04ad9bec50,3.84.106.85,443,1592144300.979325
1,192.168.188.25,49180,"771,49191,0-11-65281",273379be6549aaf5bfcaf4e747a839fc,99.84.224.83,443,1592144348.366753
0,192.168.188.38,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53756.485985
0,192.168.189.1,1035,"771,49196,11-65281",107030a763c7224285717ff1569a17f3,92.223.88.246,443,53733.669974
0,192.168.189.10,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.87,443,53731.202728
0,192.168.189.125,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.111,443,53729.423246
0,192.168.189.165,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.79,443,53727.470892
0,192.168.189.55,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,13.91.57.145,443,53710.499523
0,192.168.19.103,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.215,443,53735.04897
0,192.168.19.170,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53707.359435
0,192.168.19.42,49177,"771,49191,65281-11",a4cc547f75a117e7e973bd04ad9bec50,100.24.214.181,443,1591964110.869718
0,192.168.190.11,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,193.104.215.66,443,53729.286194
5,192.168.190.11,1044,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53817.138783
0,192.168.190.12,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53729.515655
0,192.168.190.125,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.95,443,53730.540384
0,192.168.190.184,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53718.655459
0,192.168.190.224,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,216.92.230.188,443,53710.455073
0,192.168.190.60,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53744.576442
0,192.168.191.152,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,107.20.104.77,443,53710.034981
0,192.168.191.193,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.88,443,53738.739248
0,192.168.191.203,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53754.918976
0,192.168.191.226,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.55,443,53753.788265
0,192.168.191.236,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,47.93.165.92,443,53702.926493
0,192.168.191.246,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.111,443,53766.593783
0,192.168.192.233,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.87,443,53732.786242
0,192.168.192.28,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.63,443,53757.033982
0,192.168.192.34,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53722.37398
0,192.168.192.46,1033,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.150,443,53709.59623
0,192.168.192.60,49177,"771,49191,65281-0-11",1e610e093ac502d2c7f4c2ca3ff77520,23.214.174.91,443,1593101150.592783
0,192.168.193.151,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53754.623995
0,192.168.193.19,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.63,443,53737.436151
0,192.168.193.200,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,171.8.167.50,443,53726.276958
0,192.168.193.49,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,1.193.147.35,443,53710.587974
1,192.168.193.49,1036,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53722.541233
0,192.168.194.0,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,171.13.14.124,443,53727.265242
0,192.168.194.174,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53728.138402
0,192.168.194.185,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,1.198.5.203,443,53724.78149
0,192.168.194.2,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,107.20.104.77,443,53703.764767
0,192.168.194.245,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53718.132976
0,192.168.195.103,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.56,443,53729.09624
0,192.168.195.104,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.216,443,53733.898977
0,192.168.195.106,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53728.088511
0,192.168.195.118,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,61.111.25.115,443,53729.396979
0,192.168.195.143,49161,"769,49172,0-11",7df57c06f869fc3ce509521cae2f75ce,180.101.45.57,443,1592183266.85599
0,192.168.195.157,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.215,443,53738.964255
0,192.168.195.161,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.87,443,53733.786001
0,192.168.195.168,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53729.012119
0,192.168.195.209,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,46.17.203.45,443,53707.003353
0,192.168.195.213,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53728.765233
0,192.168.195.226,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.77,443,53731.510968
0,192.168.195.40,49177,"771,49191,65281-0-11",1e610e093ac502d2c7f4c2ca3ff77520,129.227.66.140,443,1592177230.738307
0,192.168.195.9,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.79,443,53732.839457
0,192.168.196.211,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.63,443,53730.817878
0,192.168.196.214,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.132,443,53719.479793
0,192.168.196.234,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.111,443,53754.355346
0,192.168.196.69,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.111,443,53755.837985
0,192.168.196.97,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,216.93.253.4,443,53705.110578
0,192.168.197.130,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,192.147.130.63,443,53717.873968
4,192.168.197.130,1041,"768,5,",09dc4beaf549afb0edb5ed50da347005,106.120.159.126,443,53736.044987
0,192.168.197.154,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.111,443,53748.36064
0,192.168.197.159,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,87.250.251.82,443,53708.657973
0,192.168.198.105,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.77,443,53750.247978
0,192.168.198.121,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.119,443,53728.104969
0,192.168.198.177,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53746.578972
0,192.168.198.210,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.239,443,53753.484979
0,192.168.198.22,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,107.20.104.77,443,53703.549977
0,192.168.198.249,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.87,443,53730.869843
0,192.168.198.255,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,123.161.59.245,443,53724.747975
1,192.168.198.255,1036,"769,5,",9aeeb84942a46257594025306635f0ff,1.199.93.65,443,53748.390224
0,192.168.198.30,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.111,443,53755.095978
0,192.168.199.119,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.215,443,53794.960985
0,192.168.199.146,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.215,443,53742.475234
0,192.168.199.149,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.216,443,53754.40798
0,192.168.199.182,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,123.53.182.174,443,53725.85398
1,192.168.199.182,1036,"769,5,",9aeeb84942a46257594025306635f0ff,1.198.4.60,443,53749.691974
0,192.168.199.194,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.87,443,53731.836196
0,192.168.199.210,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.79,443,53752.74197
0,192.168.199.51,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,213.180.204.148,443,53709.416236
0,192.168.199.97,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.132,443,53709.296932
0,192.168.2.106,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.239,443,53749.012982
0,192.168.2.122,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.239,443,53744.258983
0,192.168.2.147,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.216,443,53753.371233
0,192.168.2.203,1037,"769,10,",5cd6efb8d804faf03e1462073b729151,1.199.93.177,443,53728.067228
0,192.168.2.230,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53717.805982
0,192.168.2.33,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53732.734248
0,192.168.2.43,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.111,443,53747.000246
0,192.168.2.58,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53751.748975
0,192.168.20.146,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53755.466974
0,192.168.20.19,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53745.754804
0,192.168.20.206,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.111,443,53744.553234
0,192.168.20.6,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.63,443,53735.958246
0,192.168.20.7,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53745.067973
0,192.168.20.97,1032,"771,49200,65281-11-15-16",7c9a36ef25ae55e481acdf7c96c1ca15,183.136.184.218,443,53732.342243
0,192.168.200.16,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53756.414485
0,192.168.200.164,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.215,443,53735.135233
0,192.168.200.181,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,192.147.130.63,443,53731.955056
0,192.168.200.42,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,171.8.167.50,443,53723.611963
0,192.168.200.77,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.111,443,53753.161772
0,192.168.200.94,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.132,443,53712.625899
0,192.168.201.11,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53756.004978
0,192.168.201.209,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53739.461987
0,192.168.201.4,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.47,443,53730.518242
0,192.168.201.5,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,104.122.149.37,443,53714.304978
0,192.168.202.179,1035,"769,5,",9aeeb84942a46257594025306635f0ff,220.181.38.149,443,53741.544224
0,192.168.202.197,49178,"771,49191,65281-0-11",1e610e093ac502d2c7f4c2ca3ff77520,93.158.134.82,443,1591232666.170293
0,192.168.202.71,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53719.043985
0,192.168.202.98,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.111,443,53751.350976
0,192.168.203.1,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53717.609616
0,192.168.203.140,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,213.180.204.148,443,53707.23864
0,192.168.203.225,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.56,443,53745.964302
0,192.168.204.144,1034,"769,4,",53611273a714cb4789c8222932efd5a7,94.100.180.110,443,53717.10537
0,192.168.204.164,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.175,443,53742.962253
0,192.168.205.103,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.87,443,53751.112981
0,192.168.205.125,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.175,443,53745.498558
0,192.168.205.128,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.215,443,53741.740973
0,192.168.205.172,49161,"771,49199,65281-11-35-15",ada793d0f02b028a6c840504edccb652,213.180.204.244,443,1592082445.94293
1,192.168.205.172,49164,"771,49195,65281-11-35",ea4ac9a2c0ba2e422112132cdbb985ea,87.250.251.14,443,1592082449.350486
4,192.168.205.172,49163,"771,49199,65281-11-35",ccc514751b175866924439bdbb5bba34,213.180.204.127,443,1592082450.314055
0,192.168.205.199,49161,"771,52392,65281-0-11-16",749852cc0d20716434425a186e06c46f,123.151.158.37,443,1593326787.064639
0,192.168.205.236,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.43.111,443,53743.016433
0,192.168.205.53,49196,"771,49172,65281-0-11",b9042fde45bf48ec3b06e09efdd4b7b0,47.106.47.71,443,1593471879.870755
0,192.168.206.103,1037,"771,49200,65281-0-11",28ef90cc3d9d08c96a8a2cb6f365a79e,23.43.192.146,443,53720.214993
0,192.168.206.140,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,52.7.124.208,443,53708.799852
0,192.168.206.147,49177,"771,61,0-65281-15-16",ab94dfae469b4a4d9ae73af6b9729a7b,20.41.59.104,443,1592115295.925956
0,192.168.206.230,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,61.111.25.113,443,53714.386563
0,192.168.206.252,1034,"769,10,",5cd6efb8d804faf03e1462073b729151,110.76.30.69,443,53752.106971
0,192.168.206.31,49178,"771,49191,65281-11",a4cc547f75a117e7e973bd04ad9bec50,13.114.192.80,443,1592894086.821491
0,192.168.206.82,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,23.65.1.126,443,53763.963195
0,192.168.207.122,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53748.619294
0,192.168.207.134,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.79,443,53741.54223
0,192.168.207.201,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,122.225.30.57,443,53711.090231
0,192.168.207.225,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.111,443,53741.757947
0,192.168.207.31,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.79,443,53752.752978
0,192.168.207.4,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53734.392974
0,192.168.208.148,1040,"769,10,",5cd6efb8d804faf03e1462073b729151,116.211.251.22,443,53725.971965
0,192.168.208.157,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.87,443,53732.78177
0,192.168.208.164,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,117.23.61.238,443,53747.013232
0,192.168.208.178,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53749.792989
0,192.168.208.48,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.55,443,53729.619967
0,192.168.208.55,49177,"769,49171,65281-11",184d532a16876b78846ae6a03f654890,35.173.160.137,443,1591978743.230786
0,192.168.209.0,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.132,443,53707.390913
0,192.168.209.128,1032,"771,52392,65281-0-11-16",749852cc0d20716434425a186e06c46f,222.85.26.225,443,53702.681141
0,192.168.209.160,1045,"769,10,",5cd6efb8d804faf03e1462073b729151,113.96.233.174,443,53733.019967
0,192.168.209.171,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53728.773468
0,192.168.209.240,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.87,443,53743.343477
0,192.168.209.39,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.79,443,53744.670978
0,192.168.21.144,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,14.0.43.157,443,53745.537239
2,192.168.21.144,1038,"769,4,",53611273a714cb4789c8222932efd5a7,78.108.120.31,443,53749.967941
0,192.168.21.160,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53736.190974
0,192.168.210.161,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,1.199.93.109,443,53726.481972
0,192.168.210.226,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.216,443,53732.084973
0,192.168.210.83,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.215,443,53731.951174
0,192.168.210.89,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.87,443,53756.270975
0,192.168.211.198,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,79.137.94.254,443,53716.894777
0,192.168.211.88,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.79,443,53738.039229
0,192.168.212.13,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.56,443,53728.108006
0,192.168.212.177,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.223,443,53751.593245
0,192.168.212.211,1034,"771,49199,65281-0-11-23-16",af90ea6d911dbfbfea950c0fe512e8c4,116.211.189.248,443,53732.413329
0,192.168.212.220,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,37.228.108.133,443,53722.118132
0,192.168.212.230,1039,"771,49200,65281-11-15",873bc234a06e363e550fcfe0dd382a6c,95.172.70.188,443,53763.425984
0,192.168.212.80,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.216,443,53751.513242
0,192.168.212.89,1032,"769,10,",5cd6efb8d804faf03e1462073b729151,107.20.104.77,443,53702.558227
0,192.168.213.132,1033,"769,10,",5cd6efb8d804faf03e1462073b729151,123.53.182.173,443,53736.812539
0,192.168.213.46,1043,"768,10,",beee243d749b8f43c283eeaf7517600d,140.143.181.239,443,53789.323997
0,192.168.214.133,1039,"769,10,",5cd6efb8d804faf03e1462073b729151,96.6.135.237,443,53709.982224
0,192.168.214.151,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.50.111,443,53749.629982
0,192.168.214.60,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.216,443,53737.949241
0,192.168.215.107,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.79,443,53750.754977
0,192.168.215.122,1034,"769,5,",9aeeb84942a46257594025306635f0ff,49.7.176.52,443,53726.090978
0,192.168.216.165,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.207,443,53752.208866
0,192.168.216.178,49177,"771,49195,0-65281-11",77aba8c2fc7af389a21affb0253db465,172.67.74.216,443,1592143739.080948
0,192.168.216.185,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.41.95,443,53733.040611
0,192.168.216.41,1034,"769,5,",9aeeb84942a46257594025306635f0ff,118.191.216.57,443,53740.438019
0,192.168.216.8,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.127,443,53745.855979
0,192.168.217.165,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.55,443,53749.628231
0,192.168.217.181,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.39.216,443,53749.841981
0,192.168.217.204,1035,"769,10,",5cd6efb8d804faf03e1462073b729151,219.147.88.36,443,53736.47959
0,192.168.217.33,1036,"769,10,",5cd6efb8d804faf03e1462073b729151,203.208.40.47,443,53729.294116
