,client_hello_pkt,destination_ip,destination_port,ja3,ja3_digest,source_ip,source_port,timestamp
0,16030100410100003d03015ee4286567504df449d0ec816687903b22e8875747e314754bebfb42b3e4d11100001600040005000a000900640062000300060013001200630100,203.208.41.87,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.210.89,1036,53756.184705
0,16030100410100003d03015eee0ace71daf8dcd0751a24321bebd44b54e19b0845960283b8eb382b7ffcae00001600040005000a000900640062000300060013001200630100,79.137.94.254,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.211.198,1033,53716.672526
0,16030100410100003d03015ee1d65db5cc051dadf4d46125f0caa8f544b80e0f9a2cb9830d8e80c28e837100001600040005000a000900640062000300060013001200630100,203.208.50.79,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.211.88,1036,53737.97772
0,16030100410100003d03015edecda036ed0749a9bfdc91f07a546bcab8cc97c4606c0b1b732140d137b21d00001600040005000a000900640062000300060013001200630100,203.208.40.56,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.212.13,1036,53728.021374
0,16030100410100003d03015ee5b96310f2f4af804df845b930be9801a42b2d5148dd124741faea9eefde6500001600040005000a000900640062000300060013001200630100,203.208.39.223,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.212.177,1036,53751.535563
0,16030100cd010000c90303020b9f963fcc2327d005d1efd961d1669edccf150a3ac6df23921e7627134ebe000038c02cc030009fcca9cca8ccaac02bc02f009ec024c028006bc023c0270067c00ac0140039c009c0130033009d009c003d003c0035002f00ff010000680000000f000d00000a6d73672e71792e6e6574000b000403000102000a000a0008001d001700190018337400000010000b000908687474702f312e310016000000170000000d0020001e060106020603050105020503040104020403030103020303020102020203,116.211.189.248,443,"771,49196-49200-159-52393-52392-52394-49195-49199-158-49188-49192-107-49187-49191-103-49162-49172-57-49161-49171-51-157-156-61-60-53-47-255,0-11-10-13172-16-22-23-13,29-23-25-24,0-1-2",1fe4c7a3544eb27afec2adfb3a3dbf60,192.168.212.211,1034,53732.399571
0,1603010200010001fc0303004582ab6f09db83fd7ce844ec4b86ce4eaff221de474fa728f83b5030298ecb0000a6c030c02cc028c024c014c00a00a500a300a1009f006b006a0069006800390038003700360088008700860085c032c02ec02ac026c00fc005009d003d00350084c02fc02bc027c023c013c00900a400a200a0009e00670040003f003e0033003200310030009a0099009800970045004400430042c031c02dc029c025c00ec004009c003c002f00960041c011c007c00cc0020005c012c008001600130010000dc00dc00300ff0100012d0000001d001b0000187365637572652e6c6f676d65696e7265736375652e636f6d000b000403000102000a001c001a00170019001c001b0018001a0016000e000d000b000c0009000a00230000000d0020001e060106020603050105020503040104020403030103020303020102020203000f000101001500b30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,64.95.129.18,443,"771,49200-49196-49192-49188-49172-49162-165-163-161-159-107-106-105-104-57-56-55-54-136-135-134-133-49202-49198-49194-49190-49167-49157-157-61-53-132-49199-49195-49191-49187-49171-49161-164-162-160-158-103-64-63-62-51-50-49-48-154-153-152-151-69-68-67-66-49201-49197-49193-49189-49166-49156-156-60-47-150-65-49169-49159-49164-49154-5-49170-49160-22-19-16-13-49165-49155-255,0-11-10-35-13-15-21,23-25-28-27-24-26-22-14-13-11-12-9-10,0-1-2",887983fd07ed0d10e96e7f002b323a43,192.168.212.230,1033,53747.49738
0,16030100410100003d03015ee4467210f2f4af804df845b930be9801a42b2d5148dd124741faea9eefde6500001600040005000a000900640062000300060013001200630100,203.208.39.216,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.212.80,1036,53751.463484
0,16030100610100005d03015efb08e6438e3add75a346904315cb967bce42a617dc87e7d7abcf354adcb33c200429f6fee1c758f5b254f9db22639e34cad362222865004cb7e8d19807d7dc1a001600040005000a000900640062000300060013001200630100,107.20.104.77,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.212.89,1036,53707.858603
0,16030100410100003d03015ee860153ff1dd3afca7cad95b162726fec9634a740dec5e2db92bfc65bdfcd400001600040005000a000900640062000300060013001200630100,123.53.182.173,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.213.132,1033,53736.807855
0,16030300970100009303035ee9f907dbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a00380013000401000040ff0100010000000013001100000e6563732e6f66666963652e636f6d000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,52.113.194.132,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.213.62,49178,1592418750.975644
0,16030100410100003d03015ef04f09cb8874b5408d79bef0797bc7819e85df43f488d301e14d2fa62a56fc00001600040005000a000900640062000300060013001200630100,203.208.50.111,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.214.151,1036,53749.578103
0,16030300a7010000a303035ef84612dbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a00380013000401000050ff0100010000000023002100001e6e6578757372756c65732e6f6666696365617070732e6c6976652e636f6d000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,52.109.76.32,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.214.202,49177,1593355978.369706
0,16030100410100003d03015ee59b24d44084cec51e99b972be84d9a7c20767423065e47482765ccdad4a4400001600040005000a000900640062000300060013001200630100,203.208.39.216,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.214.60,1035,53737.892208
0,16030100410100003d03015ef343c9251dc5921d5e86e9276777bcc4a3dfec5c8972227efd616de643658100001600040005000a000900640062000300060013001200630100,203.208.41.79,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.215.107,1035,53750.678571
0,16030100610100005d03015eee23af05aabf511d904e73ed2d73bb08d61fc57ab0fb4f9f7bd168ee2741642096b41716b3f0a469c31402057fa99340842b99cf470b59f6d9d4a4669bdf7cc5001600040005000a000900640062000300060013001200630100,49.7.176.52,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.215.122,1035,53734.359558
0,16030300c0010000bc03035ee6af592467bc8127f40b320732e9a935ef2e0f6d6b35cb62e1f807891a3b2a000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.78.168.230,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.215.37,49446,1592149091.535124
0,16030100410100003d03015ee9b4e7599953d008c8d52d129ac6a03a956d529971e8d812005450c7be3a7f00001600040005000a000900640062000300060013001200630100,203.208.39.207,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.216.165,1036,53752.156084
0,16030300c0010000bc03035ef87f6babd04b99c1b06f7c74121c520a8015e8bb936160759f1f9734627e68000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.68.93.109,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.216.170,49446,1593316463.534104
0,16030300930100008f03035ee5c6c2dbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a0038001300040100003cff010001000000000f000d00000a637261636b65642e746f000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,172.67.74.216,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.216.178,49177,1592143738.887888
0,16030100410100003d03015ee5523c030dd61310434668b03c726085fa0a94d509cf91f2d94bd6394d1fce00001600040005000a000900640062000300060013001200630100,203.208.41.95,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.216.185,1035,53732.950003
0,16030100610100005d03015ee3c2bb6c96b881e88653e263fd054ef839fb459de989a71f972fd6eae7b32820e78379dc69d7eea4235b7bac71437152fac05ae6c7e4c5e695d6e06551ca6aba001600040005000a000900640062000300060013001200630100,118.191.216.57,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.216.41,1036,53747.397153
0,16030100410100003d03015ee684cbc458ed3a981daecbd14a8014ec2dc8aa3234a9513dcdb4df33f128d600001600040005000a000900640062000300060013001200630100,203.208.40.127,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.216.8,1036,53745.778385
0,16030300c0010000bc03035ef8660190ad0916dea3fe5f00d143af327945417f6ac8712636c5fc270fe8ba000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,52.229.171.202,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.217.125,49446,1593309958.862981
0,16030100410100003d03015edfe9dc10f2f4af804df845b930be9801a42b2d5148dd124741faea9eefde6500001600040005000a000900640062000300060013001200630100,203.208.40.55,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.217.165,1035,53749.545162
0,16030100410100003d03015ee8e4a5a2676f4da2536eb2a1fe7ae074e5e481a09d32c86392a2db5ce703c300001600040005000a000900640062000300060013001200630100,203.208.39.216,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.217.181,1035,53749.78898
0,16030100410100003d03015ef9c7d7521436b7940b920e9d9c647c7e8163e37c7a073fa71296b7765cbb4100001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.217.33,1035,53729.209437
0,16030100610100005d03015ee0d32dd0f4bc99900c7de13bd5e78fda5dc9a5cd01ae71079440a0770b2d5620347ade34ea746e98dcce328325025a836227a627f6661d6274e4e1498a25e646001600040005000a000900640062000300060013001200630100,78.108.120.31,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.217.56,1033,53712.24744
0,16030100610100005d03015ee6ae83e6c737e660b696a8508c10c8a9fd47f7e0a1934aa71ecd0468bd5d3920eb65dd61d9a0e227ddf8f622e23b5f3e7ba320bec2393bd0f63675988f1f6d98001600040005000a000900640062000300060013001200630100,111.170.234.49,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.218.130,1036,53742.430726
0,16030100410100003d03015edf41a8093cf8d62b2be5ec0be0f5ce6b899e5853086d512afd50dd5eac0e0000001600040005000a000900640062000300060013001200630100,203.208.50.55,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.218.150,1036,53729.792131
0,16030100410100003d03015edff8617ae846b4b8e5776e6c8b5b4bd06f81e2b59f9915395ab2e6302816c900001600040005000a000900640062000300060013001200630100,203.208.40.55,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.218.163,1036,53731.839468
0,16030100410100003d03015ee60b1910f2f4af804df845b930be9801a42b2d5148dd124741faea9eefde6500001600040005000a000900640062000300060013001200630100,203.208.39.216,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.218.215,1036,53735.231005
0,1603010200010001fc03031882ab6a0e59bff4904ab25d17f43a1d177001eb69a0c5b0b0ca8fbe813ad9992013d9e014c8439ee002647b46df869507a3605178fa96f1e4710b9aaa08f00402003e130213031301c02cc030009fcca9cca8ccaac02bc02f009ec024c028006bc023c0270067c00ac0140039c009c0130033009d009c003d003c0035002f00ff0100017500000021001f00001c6170692d757064617465736572766963652e70646673616d2e6f7267000b000403000102000a000c000a001d0017001e00190018337400000010000b000908687474702f312e31001600000017000000310000000d0030002e040305030603080708080809080a080b080408050806040105010601030302030301020103020202040205020602002b0009080304030303020301002d00020101003300260024001d0020de119f8d072d91df704c51d8b4e1421d8841429330a2d990b7a3c371ead4b07f001500a40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,64.15.159.234,443,"771,4866-4867-4865-49196-49200-159-52393-52392-52394-49195-49199-158-49188-49192-107-49187-49191-103-49162-49172-57-49161-49171-51-157-156-61-60-53-47-255,0-11-10-13172-16-22-23-49-13-43-45-51-21,29-23-30-25-24,0-1-2",f436b9416f37d134cadd04886327d3e8,192.168.218.254,1032,53713.831815
0,16030100410100003d03015ee5da1951837d63472061ab9ce7f4c6e298902809e40a6393071f9f34f99eeb00001600040005000a000900640062000300060013001200630100,203.208.39.215,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.218.64,1035,53751.003401
0,16030100410100003d03015ee4bac14a3b3a6f2747db91007de7c964264be6eda54b80dc4784a097e2945200001600040005000a000900640062000300060013001200630100,203.208.39.207,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.219.11,1035,53735.074014
0,16030100410100003d03015ee4260e10f2f4af804df845b930be9801a42b2d5148dd124741faea9eefde6500001600040005000a000900640062000300060013001200630100,203.208.39.215,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.219.196,1035,53755.311351
0,16030100410100003d03015eeca62d599953d008c8d52d129ac6a03a956d529971e8d812005450c7be3a7f00001600040005000a000900640062000300060013001200630100,203.208.39.239,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.22.156,1035,53745.953099
0,16030100410100003d03015ee3bffb93f665d5fbad9f26e2d2c006dc60477fb5af5c174e2018a08305745800001600040005000a000900640062000300060013001200630100,203.208.39.223,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.22.179,1035,53731.258027
0,16030100410100003d03015eead71ed0f980de9bd10a098bc89279b053e947b271dac21a345472a2124eb400001600040005000a000900640062000300060013001200630100,203.208.39.207,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.22.211,1036,53728.736815
0,16030100410100003d03015ef3b405c280f38189ca022f9f975225a471438d1de68079c4f83d04d930ee6f00001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.22.22,1035,53771.342443
0,16030300c0010000bc03035ef85902562b91ed82473f8903ec93bee9647cb68b675f60107ed9139e001653000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.74.179.117,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.22.223,49446,1593306626.027113
0,16030100410100003d03015ee38ea210f2f4af804df845b930be9801a42b2d5148dd124741faea9eefde6500001600040005000a000900640062000300060013001200630100,203.208.39.207,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.22.244,1035,53765.674762
0,16030300c0010000bc03035ef53c169a38dcbe8da67893cc46b5800c45ef47d995ea6200a61cb0e01be3a4000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.74.179.117,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.22.43,49446,1593102618.910606
0,16030100410100003d03015ee567208bef6c5f577b237dd7340db4d361116e0eb04a669830281dea1ebd2200001600040005000a000900640062000300060013001200630100,203.208.39.207,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.22.74,1034,53758.321404
0,16030100410100003d03015ef4695b3cbfd1204688079ccc3787ad88e3e882877ca49e81223c7e23e8675700001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.22.75,1036,53730.067381
0,16030100410100003d03015eddba5ba2676f4da2536eb2a1fe7ae074e5e481a09d32c86392a2db5ce703c300001600040005000a000900640062000300060013001200630100,203.208.39.207,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.220.172,1036,53727.162659
0,16030300c0010000bc03035ef8b4a996915f50611807c4c5191b24df4b294a3bc3da16ca82ed60978c0c27000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.78.168.230,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.220.176,49446,1593330093.823554
0,16030100410100003d03015ef9fd5672d1a12c3762741195368453c824631895cf254036571fafcbeae4d000001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.220.192,1035,53744.418683
0,16030100410100003d03015edffee256e04d77cfdd84770965319a3aea8bfad70d3898267897752f4c657600001600040005000a000900640062000300060013001200630100,203.208.50.63,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.220.202,1035,53745.500082
0,16030100410100003d03015ef52cfcb520f3c4086a0e1ab8ce333e092266c055dc828cd3c359d8f3f9f6e600001600040005000a000900640062000300060013001200630100,203.208.41.111,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.220.215,1036,53742.714515
0,1603010200010001fc0303c40799f95efbb21245eee8f464d1d213eedf476db8eda22e2b4e902d088f171a0000a6c030c02cc028c024c014c00a00a500a300a1009f006b006a0069006800390038003700360088008700860085c032c02ec02ac026c00fc005009d003d00350084c02fc02bc027c023c013c00900a400a200a0009e00670040003f003e0033003200310030009a0099009800970045004400430042c031c02dc029c025c00ec004009c003c002f00960041c011c007c00cc0020005c012c008001600130010000dc00dc00300ff0100012d0000001d001b0000187365637572652e6c6f676d65696e7265736375652e636f6d000b000403000102000a001c001a00170019001c001b0018001a0016000e000d000b000c0009000a00230000000d0020001e060106020603050105020503040104020403030103020303020102020203000f000101001500b30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,64.95.128.67,443,"771,49200-49196-49192-49188-49172-49162-165-163-161-159-107-106-105-104-57-56-55-54-136-135-134-133-49202-49198-49194-49190-49167-49157-157-61-53-132-49199-49195-49191-49187-49171-49161-164-162-160-158-103-64-63-62-51-50-49-48-154-153-152-151-69-68-67-66-49201-49197-49193-49189-49166-49156-156-60-47-150-65-49169-49159-49164-49154-5-49170-49160-22-19-16-13-49165-49155-255,0-11-10-35-13-15-21,23-25-28-27-24-26-22-14-13-11-12-9-10,0-1-2",887983fd07ed0d10e96e7f002b323a43,192.168.220.46,1032,53721.1672
0,16030100410100003d03015ee7ed2b0abf5e4c9e1f5d2b286a5a275c09f13b4cfc5afcdffc4800355b617300001600040005000a000900640062000300060013001200630100,203.208.39.207,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.220.82,1036,53754.982508
0,16030300c2010000be03035ee6f695c282e1f6eee851435d38d6d33435e481da84664a46c85cd7bb2b366300002ac009c013002fc004c00e00330032c008c012000ac003c00d00160013c007c0110005c002c00c000400ff0100006b000a0034003200170001000300130015000600070009000a0018000b000c0019000d000e000f001000110002001200040005001400080016000b00020100000d001a00180603060105030501040304010303030102030201020201010000000b00090000066573702e7065,88.212.247.4,443,"771,49161-49171-47-49156-49166-51-50-49160-49170-10-49155-49165-22-19-49159-49169-5-49154-49164-4-255,10-11-13-0,23-1-3-19-21-6-7-9-10-24-11-12-25-13-14-15-16-17-2-18-4-5-20-8-22,0",88afa0dea1608e28f50acbad32d7f195,192.168.221.170,1032,53725.349489
0,16030100410100003d03015ef51e4e3c605fe8b549b2e2b0069fbf4ce5f25c55fe6076e6c2d290534bb67800001600040005000a000900640062000300060013001200630100,203.208.41.111,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.221.229,1036,53744.975385
0,16030100610100005d03015ee0fe2e9d9aca0b3a1662c79107f5d620f5cb052a54bbb8982ff4bd7fb58c84200af7b3f99eb05c5899fa4b20545382f576dba5da569f66d2f7d3ec99a876108e001600040005000a000900640062000300060013001200630100,180.97.249.117,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.221.245,1050,53751.6568
0,16030300c0010000bc03035ef337390bb1b6a44b0ea3b7c8fac1be69d6df6f76d98d18985366917dbebcd7000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.78.168.230,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.222.113,49446,1592970299.526954
0,16030100410100003d03015ef886458bef6c5f577b237dd7340db4d361116e0eb04a669830281dea1ebd2200001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.222.179,1035,53750.117377
0,16030300990100009503035eea2077dbba9914855a3ca1e6eea4c88069fea55b46116b4a1073126195fa5a00002a003c002f003d00350005000ac027c013c014c02bc023c02cc024c009c00a00400032006a00380013000401000042ff0100010000000015001300001073746174732e6e6f72746f6e2e636f6d000a0006000400170018000b00020100000d0010000e0401050102010403050302030202,40.118.201.45,443,"771,60-47-61-53-5-10-49191-49171-49172-49195-49187-49196-49188-49161-49162-64-50-106-56-19-4,65281-0-10-11-13,23-24,0",4d7a28d6f2263ed61de88ca66eb011e3,192.168.222.245,49177,1592428846.550211
0,16030100410100003d03015ede451bc31b767212934f12875fece496e8f94bbb0f4a51a51f4ffd3bb0653b00001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.222.253,1035,53737.631672
0,16030100410100003d03015ee7db318bef6c5f577b237dd7340db4d361116e0eb04a669830281dea1ebd2200001600040005000a000900640062000300060013001200630100,203.208.39.215,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.223.10,1036,53753.014113
0,16030300c0010000bc03035ef85836e69b8f45e2776f0ddb946432c5cc8054fda9bebffea566acc694d094000034c030c02fc028c027c014c013009f009e009d009c003d003c0035002fc02cc02bc024c023c00ac009006a004000380032000a00130100005f0000001d001b000018736c732e7570646174652e6d6963726f736f66742e636f6d000500050100000000000a0006000400170018000b00020100000d001400120401050102010403050302030202060106030023000000170000ff01000100,13.68.93.109,443,"771,49200-49199-49192-49191-49172-49171-159-158-157-156-61-60-53-47-49196-49195-49188-49187-49162-49161-106-64-56-50-10-19,0-5-10-11-13-35-23-65281,23-24,0",205200cdaac61b110838556b834070d1,192.168.223.11,49446,1593306427.420331
0,16030100610100005d03015ede42c8e51e63138bb58394d9da211389809b05c762c15a1d605b72e0e408d420e0b42f8865710042bf0ccbe1b82def0235fc5fe73bc38e1325d521428b10c23c001600040005000a000900640062000300060013001200630100,52.7.124.208,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.223.133,1037,53736.051429
0,16030100410100003d03015ee48e665c098cb9edb335bccf5589ec53511cebacfe228e61acb60ee60ccb3600001600040005000a000900640062000300060013001200630100,203.208.39.223,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.223.136,1036,53732.01567
0,16030100410100003d03015ef5e29ac3889b2e2b01e1781debaca49457fc87d43c2c07bc86bd595fe611ec00001600040005000a000900640062000300060013001200630100,203.208.40.47,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.223.17,1036,53758.70002
0,16030100410100003d03015eeccbd65a9b27eb020381c1c63fe3a98ba99b09e01952c380f4d0b133d86d4500001600040005000a000900640062000300060013001200630100,203.208.39.239,443,"769,4-5-10-9-100-98-3-6-19-18-99,,,",de350869b8c85de67a350c8d186f11e6,192.168.223.172,1035,53755.542714
