timestamp,source_ip,source_port,destination_ip,destination_port,ja3_digest,ja3s_digest
53716.119967,107.20.104.77,443,192.168.227.91,1049,,5cd6efb8d804faf03e1462073b729151
53717.165401,192.168.227.91,1051,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53717.407989,107.20.104.77,443,192.168.227.91,1051,,5cd6efb8d804faf03e1462073b729151
53718.497353,192.168.227.91,1053,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53718.744429,107.20.104.77,443,192.168.227.91,1053,,5cd6efb8d804faf03e1462073b729151
53727.596226,107.20.104.77,443,192.168.227.91,1056,,5cd6efb8d804faf03e1462073b729151
53705.582760,192.168.228.146,1033,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53705.602919,123.151.79.12,443,192.168.228.146,1033,,5cd6efb8d804faf03e1462073b729151
53708.661178,192.168.228.146,1034,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53708.681842,123.151.79.12,443,192.168.228.146,1034,,5cd6efb8d804faf03e1462073b729151
53711.101740,192.168.228.146,1035,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53711.122578,123.151.79.12,443,192.168.228.146,1035,,5cd6efb8d804faf03e1462073b729151
53712.364095,192.168.228.146,1037,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53712.384101,123.151.79.12,443,192.168.228.146,1037,,5cd6efb8d804faf03e1462073b729151
53720.783711,192.168.228.146,1039,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53720.803963,123.151.79.12,443,192.168.228.146,1039,,5cd6efb8d804faf03e1462073b729151
53721.962183,192.168.228.146,1040,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53721.982263,123.151.79.12,443,192.168.228.146,1040,,5cd6efb8d804faf03e1462073b729151
53725.372435,192.168.228.146,1042,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53725.392301,123.151.79.12,443,192.168.228.146,1042,,5cd6efb8d804faf03e1462073b729151
53730.099112,192.168.228.146,1044,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53730.119977,123.151.79.12,443,192.168.228.146,1044,,5cd6efb8d804faf03e1462073b729151
53731.311163,192.168.228.146,1045,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53731.334660,123.151.79.12,443,192.168.228.146,1045,,5cd6efb8d804faf03e1462073b729151
53735.899231,192.168.228.146,1047,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53735.919193,123.151.79.12,443,192.168.228.146,1047,,5cd6efb8d804faf03e1462073b729151
53738.164674,192.168.228.146,1049,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53738.185536,123.151.79.12,443,192.168.228.146,1049,,5cd6efb8d804faf03e1462073b729151
53740.522827,192.168.228.146,1051,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53740.542787,123.151.79.12,443,192.168.228.146,1051,,5cd6efb8d804faf03e1462073b729151
53746.310499,192.168.228.146,1053,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53746.332542,123.151.79.12,443,192.168.228.146,1053,,5cd6efb8d804faf03e1462073b729151
53747.553407,192.168.228.146,1055,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53747.573310,123.151.79.12,443,192.168.228.146,1055,,5cd6efb8d804faf03e1462073b729151
53752.273234,192.168.228.146,1057,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53752.293302,123.151.79.12,443,192.168.228.146,1057,,5cd6efb8d804faf03e1462073b729151
53756.852938,192.168.228.146,1059,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53756.895209,123.151.79.12,443,192.168.228.146,1059,,5cd6efb8d804faf03e1462073b729151
53760.281095,192.168.228.146,1061,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53760.301127,123.151.79.12,443,192.168.228.146,1061,,5cd6efb8d804faf03e1462073b729151
53762.652428,192.168.228.146,1063,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53762.673336,123.151.79.12,443,192.168.228.146,1063,,5cd6efb8d804faf03e1462073b729151
53763.935765,192.168.228.146,1065,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53763.958454,123.151.79.12,443,192.168.228.146,1065,,5cd6efb8d804faf03e1462073b729151
53765.026762,192.168.228.146,1066,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53765.047163,123.151.79.12,443,192.168.228.146,1066,,5cd6efb8d804faf03e1462073b729151
53767.370854,192.168.228.146,1068,123.151.79.12,443,de350869b8c85de67a350c8d186f11e6,
53767.393837,123.151.79.12,443,192.168.228.146,1068,,5cd6efb8d804faf03e1462073b729151
53772.177298,192.168.228.146,1070,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53772.200299,109.244.168.145,443,192.168.228.146,1070,,5cd6efb8d804faf03e1462073b729151
53773.362108,192.168.228.146,1072,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53773.383492,109.244.168.145,443,192.168.228.146,1072,,5cd6efb8d804faf03e1462073b729151
53776.626122,192.168.228.146,1074,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53776.649318,109.244.168.145,443,192.168.228.146,1074,,5cd6efb8d804faf03e1462073b729151
53782.399329,192.168.228.146,1076,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53782.420710,109.244.168.145,443,192.168.228.146,1076,,5cd6efb8d804faf03e1462073b729151
53785.866382,192.168.228.146,1078,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53785.886458,109.244.168.145,443,192.168.228.146,1078,,5cd6efb8d804faf03e1462073b729151
53786.942327,192.168.228.146,1080,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53786.962511,109.244.168.145,443,192.168.228.146,1080,,5cd6efb8d804faf03e1462073b729151
53788.115642,192.168.228.146,1082,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53788.136977,109.244.168.145,443,192.168.228.146,1082,,5cd6efb8d804faf03e1462073b729151
53790.380623,192.168.228.146,1084,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53790.405339,109.244.168.145,443,192.168.228.146,1084,,5cd6efb8d804faf03e1462073b729151
53795.017709,192.168.228.146,1086,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53795.039054,109.244.168.145,443,192.168.228.146,1086,,5cd6efb8d804faf03e1462073b729151
53797.376522,192.168.228.146,1088,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53797.396733,109.244.168.145,443,192.168.228.146,1088,,5cd6efb8d804faf03e1462073b729151
53798.611448,192.168.228.146,1090,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53798.633451,109.244.168.145,443,192.168.228.146,1090,,5cd6efb8d804faf03e1462073b729151
53799.630275,192.168.228.146,1092,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53799.651470,109.244.168.145,443,192.168.228.146,1092,,5cd6efb8d804faf03e1462073b729151
53805.554143,192.168.228.146,1094,109.244.168.145,443,de350869b8c85de67a350c8d186f11e6,
53805.574473,109.244.168.145,443,192.168.228.146,1094,,5cd6efb8d804faf03e1462073b729151
53741.546649,192.168.228.164,1035,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53741.560706,192.168.228.164,1036,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53741.641972,203.208.40.47,443,192.168.228.164,1036,,5cd6efb8d804faf03e1462073b729151
53741.644970,203.208.40.47,443,192.168.228.164,1035,,5cd6efb8d804faf03e1462073b729151
53762.888807,192.168.228.164,1039,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53762.964233,203.208.40.47,443,192.168.228.164,1039,,5cd6efb8d804faf03e1462073b729151
53765.074314,192.168.228.164,1040,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53765.177221,203.208.40.47,443,192.168.228.164,1040,,5cd6efb8d804faf03e1462073b729151
53774.814863,192.168.228.164,1041,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53774.890644,203.208.40.47,443,192.168.228.164,1041,,5cd6efb8d804faf03e1462073b729151
53776.897569,192.168.228.164,1042,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53776.973967,203.208.40.47,443,192.168.228.164,1042,,5cd6efb8d804faf03e1462073b729151
53784.791845,192.168.228.164,1052,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53784.886238,203.208.40.47,443,192.168.228.164,1052,,5cd6efb8d804faf03e1462073b729151
53784.938972,192.168.228.164,1053,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53785.022973,203.208.40.47,443,192.168.228.164,1053,,5cd6efb8d804faf03e1462073b729151
53755.737162,192.168.228.227,1036,203.208.41.111,443,de350869b8c85de67a350c8d186f11e6,
53755.745198,192.168.228.227,1035,203.208.41.111,443,de350869b8c85de67a350c8d186f11e6,
53755.822244,203.208.41.111,443,192.168.228.227,1035,,5cd6efb8d804faf03e1462073b729151
53755.823226,203.208.41.111,443,192.168.228.227,1036,,5cd6efb8d804faf03e1462073b729151
53722.007912,37.228.108.132,443,192.168.228.83,1033,,5cd6efb8d804faf03e1462073b729151
53728.321901,107.167.110.217,443,192.168.228.83,1035,,5cd6efb8d804faf03e1462073b729151
53735.011969,2.20.72.188,443,192.168.228.83,1036,,5cd6efb8d804faf03e1462073b729151
53714.986971,59.49.91.191,443,192.168.228.92,1034,,5cd6efb8d804faf03e1462073b729151
53727.392327,192.168.228.92,1040,59.49.91.191,443,de350869b8c85de67a350c8d186f11e6,
53727.452475,59.49.91.191,443,192.168.228.92,1040,,5cd6efb8d804faf03e1462073b729151
53717.190334,37.228.108.132,443,192.168.229.192,1034,,5cd6efb8d804faf03e1462073b729151
53723.356967,107.167.110.218,443,192.168.229.192,1035,,5cd6efb8d804faf03e1462073b729151
53724.746364,173.222.229.136,443,192.168.229.192,1036,,5cd6efb8d804faf03e1462073b729151
53707.554228,107.20.104.77,443,192.168.229.42,1032,,5cd6efb8d804faf03e1462073b729151
53716.128642,192.168.229.42,1038,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53716.374730,107.20.104.77,443,192.168.229.42,1038,,5cd6efb8d804faf03e1462073b729151
53718.848918,192.168.229.42,1040,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53719.088030,107.20.104.77,443,192.168.229.42,1040,,5cd6efb8d804faf03e1462073b729151
53721.825695,192.168.229.42,1043,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53722.084289,107.20.104.77,443,192.168.229.42,1043,,5cd6efb8d804faf03e1462073b729151
53724.777427,192.168.229.42,1045,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53725.025184,107.20.104.77,443,192.168.229.42,1045,,5cd6efb8d804faf03e1462073b729151
53727.387050,192.168.229.42,1048,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53727.630499,107.20.104.77,443,192.168.229.42,1048,,5cd6efb8d804faf03e1462073b729151
53730.078517,192.168.229.42,1050,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53730.316663,107.20.104.77,443,192.168.229.42,1050,,5cd6efb8d804faf03e1462073b729151
53733.327584,192.168.229.42,1052,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53733.579542,107.20.104.77,443,192.168.229.42,1052,,5cd6efb8d804faf03e1462073b729151
53735.959801,192.168.229.42,1053,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53736.202086,107.20.104.77,443,192.168.229.42,1053,,5cd6efb8d804faf03e1462073b729151
53739.184386,192.168.229.42,1054,107.20.104.77,443,de350869b8c85de67a350c8d186f11e6,
53739.428969,107.20.104.77,443,192.168.229.42,1054,,5cd6efb8d804faf03e1462073b729151
53753.071969,107.20.104.77,443,192.168.229.42,1056,,5cd6efb8d804faf03e1462073b729151
53744.825137,192.168.23.133,1036,203.208.41.79,443,de350869b8c85de67a350c8d186f11e6,
53744.837468,192.168.23.133,1035,203.208.41.79,443,de350869b8c85de67a350c8d186f11e6,
53744.907984,203.208.41.79,443,192.168.23.133,1036,,5cd6efb8d804faf03e1462073b729151
53744.920241,203.208.41.79,443,192.168.23.133,1035,,5cd6efb8d804faf03e1462073b729151
53736.654238,37.58.57.230,443,192.168.23.138,1034,,5cd6efb8d804faf03e1462073b729151
53743.152383,192.168.23.171,1036,203.208.40.111,443,de350869b8c85de67a350c8d186f11e6,
53743.180351,192.168.23.171,1035,203.208.40.111,443,de350869b8c85de67a350c8d186f11e6,
53743.235994,203.208.40.111,443,192.168.23.171,1036,,5cd6efb8d804faf03e1462073b729151
53743.258969,203.208.40.111,443,192.168.23.171,1035,,5cd6efb8d804faf03e1462073b729151
53704.397973,93.158.134.82,443,192.168.23.185,1032,,5cd6efb8d804faf03e1462073b729151
53711.619691,192.168.23.185,1037,93.158.134.82,443,de350869b8c85de67a350c8d186f11e6,
53711.844969,93.158.134.82,443,192.168.23.185,1037,,5cd6efb8d804faf03e1462073b729151
53714.735200,192.168.23.185,1038,93.158.134.82,443,de350869b8c85de67a350c8d186f11e6,
53714.936981,93.158.134.82,443,192.168.23.185,1038,,5cd6efb8d804faf03e1462073b729151
53717.037244,203.208.40.77,443,192.168.23.205,1037,,5cd6efb8d804faf03e1462073b729151
53728.371886,192.168.23.205,1044,203.208.40.77,443,de350869b8c85de67a350c8d186f11e6,
53728.455250,203.208.40.77,443,192.168.23.205,1044,,5cd6efb8d804faf03e1462073b729151
53715.549225,37.228.108.132,443,192.168.23.215,1033,,5cd6efb8d804faf03e1462073b729151
53722.198185,107.167.110.217,443,192.168.23.215,1035,,5cd6efb8d804faf03e1462073b729151
53724.231091,184.27.37.233,443,192.168.23.215,1036,,5cd6efb8d804faf03e1462073b729151
53745.432029,192.168.23.234,1035,203.208.39.223,443,de350869b8c85de67a350c8d186f11e6,
53745.484282,192.168.23.234,1036,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53745.485969,203.208.39.223,443,192.168.23.234,1035,,5cd6efb8d804faf03e1462073b729151
53745.548967,203.208.39.215,443,192.168.23.234,1036,,5cd6efb8d804faf03e1462073b729151
1591703243.319735,192.168.23.248,49177,13.107.246.10,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591703243.385583,13.107.246.10,443,192.168.23.248,49177,,0452087e38943b9c1556472b5f65d37f
1591703260.004779,192.168.23.248,49179,13.107.246.10,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591703260.018567,192.168.23.248,49182,13.107.246.10,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591703260.025427,192.168.23.248,49180,23.199.78.12,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591703260.031580,192.168.23.248,49181,23.199.78.12,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591703260.072687,13.107.246.10,443,192.168.23.248,49179,,0452087e38943b9c1556472b5f65d37f
1591703260.084977,13.107.246.10,443,192.168.23.248,49182,,0452087e38943b9c1556472b5f65d37f
1591703260.360942,23.199.78.12,443,192.168.23.248,49180,,1e610e093ac502d2c7f4c2ca3ff77520
1591703260.794175,192.168.23.248,49184,23.78.218.28,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591703260.801903,192.168.23.248,49185,23.199.34.19,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591703260.968584,23.199.34.19,443,192.168.23.248,49185,,9a022b14200c7389ebbb1436d5cf1339
1591703261.209235,23.78.218.28,443,192.168.23.248,49184,,1e610e093ac502d2c7f4c2ca3ff77520
1591703263.551361,192.168.23.248,49183,23.78.218.28,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591703266.305052,192.168.23.248,49186,203.208.50.126,443,4d7a28d6f2263ed61de88ca66eb011e3,
1591703266.374481,203.208.50.126,443,192.168.23.248,49186,,f9a66afdd1f499d415ca470974ec00c8
1591703268.415918,23.78.218.28,443,192.168.23.248,49183,,1e610e093ac502d2c7f4c2ca3ff77520
1591703284.025092,23.199.78.12,443,192.168.23.248,49181,,1e610e093ac502d2c7f4c2ca3ff77520
1591703291.114832,23.78.218.28,443,192.168.23.248,49188,,91589ea825a2ee41810c85fab06d2ef6
53729.730234,82.163.48.80,443,192.168.23.25,1035,,5cd6efb8d804faf03e1462073b729151
53735.334658,192.168.23.25,1039,82.163.48.80,443,de350869b8c85de67a350c8d186f11e6,
53736.134219,82.163.48.80,443,192.168.23.25,1039,,5cd6efb8d804faf03e1462073b729151
53712.433978,52.7.124.208,443,192.168.23.58,1032,,5cd6efb8d804faf03e1462073b729151
53723.571726,192.168.23.58,1038,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53723.816979,52.7.124.208,443,192.168.23.58,1038,,5cd6efb8d804faf03e1462073b729151
53725.882472,192.168.23.58,1040,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53726.702645,52.7.124.208,443,192.168.23.58,1040,,5cd6efb8d804faf03e1462073b729151
53728.883347,192.168.23.58,1043,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53729.133974,52.7.124.208,443,192.168.23.58,1043,,5cd6efb8d804faf03e1462073b729151
53731.487312,192.168.23.58,1046,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53731.738978,52.7.124.208,443,192.168.23.58,1046,,5cd6efb8d804faf03e1462073b729151
53733.801499,192.168.23.58,1049,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53734.132235,52.7.124.208,443,192.168.23.58,1049,,5cd6efb8d804faf03e1462073b729151
53737.171031,192.168.23.58,1052,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53737.419990,52.7.124.208,443,192.168.23.58,1052,,5cd6efb8d804faf03e1462073b729151
53739.474090,192.168.23.58,1055,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53740.460996,52.7.124.208,443,192.168.23.58,1055,,5cd6efb8d804faf03e1462073b729151
53742.855167,192.168.23.58,1057,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53743.103815,52.7.124.208,443,192.168.23.58,1057,,5cd6efb8d804faf03e1462073b729151
53744.961823,192.168.23.58,1060,52.7.124.208,443,de350869b8c85de67a350c8d186f11e6,
53745.202995,52.7.124.208,443,192.168.23.58,1060,,5cd6efb8d804faf03e1462073b729151
1592972263.425386,192.168.23.92,49179,5.45.205.241,443,4d7a28d6f2263ed61de88ca66eb011e3,
1592972263.639948,5.45.205.241,443,192.168.23.92,49179,,9a022b14200c7389ebbb1436d5cf1339
1592972272.370109,192.168.23.92,49178,93.158.134.82,443,4d7a28d6f2263ed61de88ca66eb011e3,
1592972272.601214,93.158.134.82,443,192.168.23.92,49178,,1e610e093ac502d2c7f4c2ca3ff77520
1592972284.173747,192.168.23.92,49180,87.250.251.82,443,4d7a28d6f2263ed61de88ca66eb011e3,
1592972284.386337,87.250.251.82,443,192.168.23.92,49180,,1e610e093ac502d2c7f4c2ca3ff77520
1592972307.176929,192.168.23.92,49181,5.45.205.221,443,4d7a28d6f2263ed61de88ca66eb011e3,
1592972307.234628,192.168.23.92,49182,5.45.205.221,443,4d7a28d6f2263ed61de88ca66eb011e3,
1592972307.399274,5.45.205.221,443,192.168.23.92,49181,,9a022b14200c7389ebbb1436d5cf1339
1592972307.477375,5.45.205.221,443,192.168.23.92,49182,,9a022b14200c7389ebbb1436d5cf1339
1592972316.579839,192.168.23.92,49183,5.45.205.241,443,4d7a28d6f2263ed61de88ca66eb011e3,
1592972316.794477,5.45.205.241,443,192.168.23.92,49183,,9a022b14200c7389ebbb1436d5cf1339
53727.153808,192.168.23.93,1036,203.208.40.56,443,de350869b8c85de67a350c8d186f11e6,
53727.165795,192.168.23.93,1035,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53727.239189,203.208.40.56,443,192.168.23.93,1036,,5cd6efb8d804faf03e1462073b729151
53727.246957,203.208.40.63,443,192.168.23.93,1035,,5cd6efb8d804faf03e1462073b729151
53736.405610,192.168.23.93,1043,203.208.40.56,443,de350869b8c85de67a350c8d186f11e6,
53736.417289,192.168.23.93,1044,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53736.483257,203.208.40.56,443,192.168.23.93,1043,,5cd6efb8d804faf03e1462073b729151
53736.514969,203.208.40.63,443,192.168.23.93,1044,,5cd6efb8d804faf03e1462073b729151
53741.462262,192.168.23.93,1050,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53741.565967,203.208.40.63,443,192.168.23.93,1050,,5cd6efb8d804faf03e1462073b729151
53742.666060,192.168.23.93,1051,203.208.40.56,443,de350869b8c85de67a350c8d186f11e6,
53742.762958,203.208.40.56,443,192.168.23.93,1051,,5cd6efb8d804faf03e1462073b729151
53743.889421,192.168.23.93,1054,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53743.990959,203.208.40.63,443,192.168.23.93,1054,,5cd6efb8d804faf03e1462073b729151
53744.585373,192.168.23.93,1057,203.208.40.56,443,de350869b8c85de67a350c8d186f11e6,
53744.667214,203.208.40.56,443,192.168.23.93,1057,,5cd6efb8d804faf03e1462073b729151
53755.045840,192.168.23.93,1063,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53755.140918,203.208.40.47,443,192.168.23.93,1063,,5cd6efb8d804faf03e1462073b729151
53716.133990,37.228.108.133,443,192.168.230.102,1034,,5cd6efb8d804faf03e1462073b729151
53721.885969,107.167.110.218,443,192.168.230.102,1035,,5cd6efb8d804faf03e1462073b729151
53722.986584,184.27.37.233,443,192.168.230.102,1036,,5cd6efb8d804faf03e1462073b729151
53752.035333,192.168.230.112,1035,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53752.091456,192.168.230.112,1036,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53752.110285,203.208.40.47,443,192.168.230.112,1035,,5cd6efb8d804faf03e1462073b729151
53752.184967,203.208.40.47,443,192.168.230.112,1036,,5cd6efb8d804faf03e1462073b729151
53766.739190,192.168.230.112,1039,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53766.804444,192.168.230.112,1040,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53766.822429,203.208.40.47,443,192.168.230.112,1039,,5cd6efb8d804faf03e1462073b729151
53766.898841,203.208.40.47,443,192.168.230.112,1040,,5cd6efb8d804faf03e1462073b729151
53776.185073,192.168.230.112,1041,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53776.291969,203.208.40.47,443,192.168.230.112,1041,,5cd6efb8d804faf03e1462073b729151
53776.473650,192.168.230.112,1042,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53776.549227,203.208.40.47,443,192.168.230.112,1042,,5cd6efb8d804faf03e1462073b729151
53784.946197,192.168.230.112,1045,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53784.960224,192.168.230.112,1046,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53785.021968,203.208.40.47,443,192.168.230.112,1045,,5cd6efb8d804faf03e1462073b729151
53785.042967,203.208.40.47,443,192.168.230.112,1046,,5cd6efb8d804faf03e1462073b729151
53800.374250,192.168.230.112,1057,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53800.459218,203.208.40.47,443,192.168.230.112,1057,,5cd6efb8d804faf03e1462073b729151
53805.145856,192.168.230.112,1060,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53805.229969,203.208.40.47,443,192.168.230.112,1060,,5cd6efb8d804faf03e1462073b729151
53748.373749,192.168.230.29,1035,203.208.50.111,443,de350869b8c85de67a350c8d186f11e6,
53748.382019,192.168.230.29,1036,203.208.50.111,443,de350869b8c85de67a350c8d186f11e6,
53748.432184,203.208.50.111,443,192.168.230.29,1035,,5cd6efb8d804faf03e1462073b729151
53748.438306,203.208.50.111,443,192.168.230.29,1036,,5cd6efb8d804faf03e1462073b729151
53742.129915,192.168.231.121,1035,203.208.41.47,443,de350869b8c85de67a350c8d186f11e6,
53742.138668,192.168.231.121,1036,203.208.41.47,443,de350869b8c85de67a350c8d186f11e6,
53742.204976,203.208.41.47,443,192.168.231.121,1035,,5cd6efb8d804faf03e1462073b729151
53742.213966,203.208.41.47,443,192.168.231.121,1036,,5cd6efb8d804faf03e1462073b729151
53756.217203,192.168.231.121,1044,203.208.41.47,443,de350869b8c85de67a350c8d186f11e6,
53756.225417,192.168.231.121,1045,203.208.41.47,443,de350869b8c85de67a350c8d186f11e6,
53756.299247,203.208.41.47,443,192.168.231.121,1044,,5cd6efb8d804faf03e1462073b729151
53756.300962,203.208.41.47,443,192.168.231.121,1045,,5cd6efb8d804faf03e1462073b729151
53738.545176,192.168.231.141,1035,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53738.560874,192.168.231.141,1036,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53738.630231,203.208.40.63,443,192.168.231.141,1035,,5cd6efb8d804faf03e1462073b729151
53738.638976,203.208.40.63,443,192.168.231.141,1036,,5cd6efb8d804faf03e1462073b729151
53776.435889,192.168.231.141,1047,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53776.531029,203.208.40.63,443,192.168.231.141,1047,,5cd6efb8d804faf03e1462073b729151
53777.716853,192.168.231.141,1049,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53777.818974,203.208.40.63,443,192.168.231.141,1049,,5cd6efb8d804faf03e1462073b729151
53789.121255,192.168.231.141,1058,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53789.206967,203.208.40.63,443,192.168.231.141,1058,,5cd6efb8d804faf03e1462073b729151
53790.761105,192.168.231.141,1060,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53790.865967,203.208.40.63,443,192.168.231.141,1060,,5cd6efb8d804faf03e1462073b729151
53793.656608,192.168.231.141,1064,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53793.736983,203.208.40.63,443,192.168.231.141,1064,,5cd6efb8d804faf03e1462073b729151
53795.280399,192.168.231.141,1067,203.208.40.63,443,de350869b8c85de67a350c8d186f11e6,
53795.356967,203.208.40.63,443,192.168.231.141,1067,,5cd6efb8d804faf03e1462073b729151
53751.968477,192.168.231.180,1035,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53751.984467,192.168.231.180,1036,203.208.40.47,443,de350869b8c85de67a350c8d186f11e6,
53752.044687,203.208.40.47,443,192.168.231.180,1035,,5cd6efb8d804faf03e1462073b729151
53752.079220,203.208.40.47,443,192.168.231.180,1036,,5cd6efb8d804faf03e1462073b729151
53744.243982,59.36.113.49,443,192.168.231.228,1041,,5cd6efb8d804faf03e1462073b729151
53733.396032,192.168.231.24,1036,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53733.400383,192.168.231.24,1035,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53733.450420,203.208.39.215,443,192.168.231.24,1036,,5cd6efb8d804faf03e1462073b729151
53733.461963,203.208.39.207,443,192.168.231.24,1035,,5cd6efb8d804faf03e1462073b729151
53746.791898,192.168.231.24,1044,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53746.837958,203.208.39.207,443,192.168.231.24,1044,,5cd6efb8d804faf03e1462073b729151
53746.839790,192.168.231.24,1045,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53746.889962,203.208.39.215,443,192.168.231.24,1045,,5cd6efb8d804faf03e1462073b729151
53752.907835,192.168.231.24,1052,203.208.39.215,443,de350869b8c85de67a350c8d186f11e6,
53752.963225,203.208.39.215,443,192.168.231.24,1052,,5cd6efb8d804faf03e1462073b729151
53753.665002,192.168.231.24,1053,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
53753.718222,203.208.39.207,443,192.168.231.24,1053,,5cd6efb8d804faf03e1462073b729151
53755.945623,192.168.231.24,1057,203.208.39.207,443,de350869b8c85de67a350c8d186f11e6,
