index,source_ip,ja3_digest,计数项:source_ip,fp_num
2170,192.168.67.83,de350869b8c85de67a350c8d186f11e6,8,943
2174,192.168.68.119,de350869b8c85de67a350c8d186f11e6,2,943
2176,192.168.68.251,de350869b8c85de67a350c8d186f11e6,12,943
2178,192.168.68.31,de350869b8c85de67a350c8d186f11e6,2,943
2180,192.168.68.47,de350869b8c85de67a350c8d186f11e6,12,943
2187,192.168.69.61,de350869b8c85de67a350c8d186f11e6,1,943
2189,192.168.69.73,de350869b8c85de67a350c8d186f11e6,2,943
2195,192.168.7.111,de350869b8c85de67a350c8d186f11e6,2,943
2197,192.168.7.13,de350869b8c85de67a350c8d186f11e6,2,943
2201,192.168.7.205,de350869b8c85de67a350c8d186f11e6,2,943
2203,192.168.7.21,de350869b8c85de67a350c8d186f11e6,2,943
2205,192.168.7.212,de350869b8c85de67a350c8d186f11e6,8,943
2207,192.168.7.88,de350869b8c85de67a350c8d186f11e6,12,943
2209,192.168.70.159,de350869b8c85de67a350c8d186f11e6,6,943
2213,192.168.70.54,de350869b8c85de67a350c8d186f11e6,2,943
2215,192.168.71.131,de350869b8c85de67a350c8d186f11e6,1,943
2217,192.168.71.146,de350869b8c85de67a350c8d186f11e6,2,943
2219,192.168.71.149,de350869b8c85de67a350c8d186f11e6,2,943
2221,192.168.71.197,de350869b8c85de67a350c8d186f11e6,12,943
2225,192.168.71.72,de350869b8c85de67a350c8d186f11e6,12,943
2227,192.168.72.132,de350869b8c85de67a350c8d186f11e6,12,943
2229,192.168.72.16,de350869b8c85de67a350c8d186f11e6,2,943
2231,192.168.72.17,de350869b8c85de67a350c8d186f11e6,9,943
2233,192.168.72.230,de350869b8c85de67a350c8d186f11e6,8,943
2235,192.168.72.38,de350869b8c85de67a350c8d186f11e6,2,943
2237,192.168.72.67,de350869b8c85de67a350c8d186f11e6,2,943
2239,192.168.73.220,de350869b8c85de67a350c8d186f11e6,2,943
2241,192.168.73.233,de350869b8c85de67a350c8d186f11e6,12,943
2243,192.168.73.242,de350869b8c85de67a350c8d186f11e6,1,943
2245,192.168.74.145,de350869b8c85de67a350c8d186f11e6,5,943
2251,192.168.74.246,de350869b8c85de67a350c8d186f11e6,4,943
2257,192.168.74.97,de350869b8c85de67a350c8d186f11e6,8,943
2259,192.168.75.1,de350869b8c85de67a350c8d186f11e6,2,943
2261,192.168.75.140,de350869b8c85de67a350c8d186f11e6,8,943
2264,192.168.75.142,de350869b8c85de67a350c8d186f11e6,1,943
2266,192.168.75.243,de350869b8c85de67a350c8d186f11e6,8,943
2269,192.168.75.37,de350869b8c85de67a350c8d186f11e6,1,943
2271,192.168.75.62,de350869b8c85de67a350c8d186f11e6,12,943
2275,192.168.75.92,de350869b8c85de67a350c8d186f11e6,8,943
2279,192.168.76.128,de350869b8c85de67a350c8d186f11e6,1,943
2281,192.168.76.162,de350869b8c85de67a350c8d186f11e6,16,943
2283,192.168.76.21,de350869b8c85de67a350c8d186f11e6,8,943
2287,192.168.77.11,de350869b8c85de67a350c8d186f11e6,12,943
2291,192.168.77.185,de350869b8c85de67a350c8d186f11e6,1,943
2293,192.168.77.66,de350869b8c85de67a350c8d186f11e6,12,943
2295,192.168.77.80,de350869b8c85de67a350c8d186f11e6,12,943
2297,192.168.77.98,de350869b8c85de67a350c8d186f11e6,1,943
2301,192.168.78.217,de350869b8c85de67a350c8d186f11e6,2,943
2303,192.168.79.142,de350869b8c85de67a350c8d186f11e6,8,943
2305,192.168.79.196,de350869b8c85de67a350c8d186f11e6,8,943
2307,192.168.79.234,de350869b8c85de67a350c8d186f11e6,1,943
2309,192.168.79.32,de350869b8c85de67a350c8d186f11e6,12,943
2311,192.168.79.83,de350869b8c85de67a350c8d186f11e6,2,943
2313,192.168.8.108,de350869b8c85de67a350c8d186f11e6,9,943
2315,192.168.8.131,de350869b8c85de67a350c8d186f11e6,8,943
2317,192.168.8.188,de350869b8c85de67a350c8d186f11e6,8,943
2319,192.168.8.195,de350869b8c85de67a350c8d186f11e6,8,943
2321,192.168.8.197,de350869b8c85de67a350c8d186f11e6,7,943
2323,192.168.8.244,de350869b8c85de67a350c8d186f11e6,8,943
2325,192.168.8.32,de350869b8c85de67a350c8d186f11e6,8,943
2327,192.168.8.66,de350869b8c85de67a350c8d186f11e6,12,943
2329,192.168.8.87,de350869b8c85de67a350c8d186f11e6,2,943
2333,192.168.80.182,de350869b8c85de67a350c8d186f11e6,2,943
2335,192.168.80.3,de350869b8c85de67a350c8d186f11e6,12,943
2337,192.168.81.124,de350869b8c85de67a350c8d186f11e6,8,943
2339,192.168.81.15,de350869b8c85de67a350c8d186f11e6,2,943
2341,192.168.81.154,de350869b8c85de67a350c8d186f11e6,9,943
2343,192.168.81.159,de350869b8c85de67a350c8d186f11e6,12,943
2347,192.168.81.189,de350869b8c85de67a350c8d186f11e6,1,943
2349,192.168.82.138,de350869b8c85de67a350c8d186f11e6,2,943
2351,192.168.82.217,de350869b8c85de67a350c8d186f11e6,1,943
2353,192.168.82.75,de350869b8c85de67a350c8d186f11e6,2,943
2355,192.168.82.94,de350869b8c85de67a350c8d186f11e6,2,943
2359,192.168.83.186,de350869b8c85de67a350c8d186f11e6,19,943
2361,192.168.83.208,de350869b8c85de67a350c8d186f11e6,8,943
2363,192.168.83.253,de350869b8c85de67a350c8d186f11e6,12,943
2365,192.168.83.32,de350869b8c85de67a350c8d186f11e6,6,943
2369,192.168.83.58,de350869b8c85de67a350c8d186f11e6,2,943
2371,192.168.84.110,de350869b8c85de67a350c8d186f11e6,8,943
2373,192.168.84.70,de350869b8c85de67a350c8d186f11e6,9,943
2377,192.168.85.106,de350869b8c85de67a350c8d186f11e6,3,943
2379,192.168.85.175,de350869b8c85de67a350c8d186f11e6,2,943
2381,192.168.85.38,de350869b8c85de67a350c8d186f11e6,2,943
2383,192.168.86.115,de350869b8c85de67a350c8d186f11e6,4,943
2387,192.168.86.160,de350869b8c85de67a350c8d186f11e6,9,943
2389,192.168.86.161,de350869b8c85de67a350c8d186f11e6,4,943
2391,192.168.86.198,de350869b8c85de67a350c8d186f11e6,2,943
2395,192.168.87.153,de350869b8c85de67a350c8d186f11e6,2,943
2397,192.168.87.228,de350869b8c85de67a350c8d186f11e6,2,943
2399,192.168.87.56,de350869b8c85de67a350c8d186f11e6,2,943
2401,192.168.88.190,de350869b8c85de67a350c8d186f11e6,5,943
2403,192.168.88.195,de350869b8c85de67a350c8d186f11e6,2,943
2405,192.168.88.3,de350869b8c85de67a350c8d186f11e6,2,943
2407,192.168.89.136,de350869b8c85de67a350c8d186f11e6,8,943
2409,192.168.89.160,de350869b8c85de67a350c8d186f11e6,2,943
2411,192.168.89.162,de350869b8c85de67a350c8d186f11e6,2,943
2413,192.168.89.217,de350869b8c85de67a350c8d186f11e6,12,943
2415,192.168.89.238,de350869b8c85de67a350c8d186f11e6,8,943
2419,192.168.89.56,de350869b8c85de67a350c8d186f11e6,6,943
2425,192.168.9.209,de350869b8c85de67a350c8d186f11e6,1,943
2427,192.168.9.255,de350869b8c85de67a350c8d186f11e6,2,943
2429,192.168.9.55,de350869b8c85de67a350c8d186f11e6,8,943
2431,192.168.90.157,de350869b8c85de67a350c8d186f11e6,12,943
2433,192.168.90.246,de350869b8c85de67a350c8d186f11e6,12,943
2435,192.168.90.247,de350869b8c85de67a350c8d186f11e6,12,943
2437,192.168.90.76,de350869b8c85de67a350c8d186f11e6,12,943
2439,192.168.91.124,de350869b8c85de67a350c8d186f11e6,1,943
2443,192.168.91.177,de350869b8c85de67a350c8d186f11e6,8,943
2445,192.168.91.195,de350869b8c85de67a350c8d186f11e6,7,943
2447,192.168.92.116,de350869b8c85de67a350c8d186f11e6,8,943
2451,192.168.92.20,de350869b8c85de67a350c8d186f11e6,12,943
2453,192.168.93.27,de350869b8c85de67a350c8d186f11e6,8,943
2455,192.168.93.30,de350869b8c85de67a350c8d186f11e6,2,943
2457,192.168.93.55,de350869b8c85de67a350c8d186f11e6,10,943
2459,192.168.94.120,de350869b8c85de67a350c8d186f11e6,2,943
2461,192.168.94.123,de350869b8c85de67a350c8d186f11e6,11,943
2463,192.168.94.131,de350869b8c85de67a350c8d186f11e6,10,943
2465,192.168.94.230,de350869b8c85de67a350c8d186f11e6,2,943
2467,192.168.94.241,de350869b8c85de67a350c8d186f11e6,2,943
2469,192.168.95.102,de350869b8c85de67a350c8d186f11e6,8,943
2475,192.168.95.80,de350869b8c85de67a350c8d186f11e6,2,943
2477,192.168.96.159,de350869b8c85de67a350c8d186f11e6,2,943
2479,192.168.96.234,de350869b8c85de67a350c8d186f11e6,2,943
2481,192.168.96.45,de350869b8c85de67a350c8d186f11e6,2,943
2483,192.168.97.121,de350869b8c85de67a350c8d186f11e6,6,943
2485,192.168.97.17,de350869b8c85de67a350c8d186f11e6,1,943
2487,192.168.97.197,de350869b8c85de67a350c8d186f11e6,1,943
2491,192.168.97.97,de350869b8c85de67a350c8d186f11e6,12,943
2495,192.168.98.103,de350869b8c85de67a350c8d186f11e6,8,943
2499,192.168.98.228,de350869b8c85de67a350c8d186f11e6,4,943
2501,192.168.98.30,de350869b8c85de67a350c8d186f11e6,2,943
2503,192.168.98.42,de350869b8c85de67a350c8d186f11e6,2,943
2505,192.168.99.144,de350869b8c85de67a350c8d186f11e6,12,943
2507,192.168.99.153,de350869b8c85de67a350c8d186f11e6,4,943
2509,192.168.99.47,de350869b8c85de67a350c8d186f11e6,1,943
5,192.168.0.26,2a458dd9c65afbcf591cd8c2a194b804,2,7
242,192.168.120.0,2a458dd9c65afbcf591cd8c2a194b804,2,7
376,192.168.129.46,2a458dd9c65afbcf591cd8c2a194b804,2,7
970,192.168.188.25,2a458dd9c65afbcf591cd8c2a194b804,2,7
990,192.168.19.42,2a458dd9c65afbcf591cd8c2a194b804,1,7
1404,192.168.225.7,2a458dd9c65afbcf591cd8c2a194b804,1,7
2375,192.168.84.82,2a458dd9c65afbcf591cd8c2a194b804,1,7
7,192.168.0.37,205200cdaac61b110838556b834070d1,1,117
41,192.168.101.121,205200cdaac61b110838556b834070d1,1,117
43,192.168.101.154,205200cdaac61b110838556b834070d1,2,117
100,192.168.106.178,205200cdaac61b110838556b834070d1,1,117
110,192.168.107.253,205200cdaac61b110838556b834070d1,1,117
122,192.168.108.198,205200cdaac61b110838556b834070d1,6,117
138,192.168.109.170,205200cdaac61b110838556b834070d1,2,117
142,192.168.109.224,205200cdaac61b110838556b834070d1,1,117
212,192.168.116.62,205200cdaac61b110838556b834070d1,2,117
218,192.168.117.7,205200cdaac61b110838556b834070d1,1,117
222,192.168.119.116,205200cdaac61b110838556b834070d1,1,117
272,192.168.122.3,205200cdaac61b110838556b834070d1,2,117
324,192.168.125.64,205200cdaac61b110838556b834070d1,3,117
348,192.168.127.61,205200cdaac61b110838556b834070d1,1,117
350,192.168.128.10,205200cdaac61b110838556b834070d1,1,117
404,192.168.132.76,205200cdaac61b110838556b834070d1,2,117
432,192.168.134.89,205200cdaac61b110838556b834070d1,1,117
456,192.168.137.34,205200cdaac61b110838556b834070d1,3,117
496,192.168.140.4,205200cdaac61b110838556b834070d1,1,117
518,192.168.143.137,205200cdaac61b110838556b834070d1,1,117
534,192.168.145.86,205200cdaac61b110838556b834070d1,4,117
562,192.168.148.161,205200cdaac61b110838556b834070d1,1,117
570,192.168.148.34,205200cdaac61b110838556b834070d1,7,117
618,192.168.152.57,205200cdaac61b110838556b834070d1,1,117
624,192.168.153.37,205200cdaac61b110838556b834070d1,1,117
640,192.168.155.188,205200cdaac61b110838556b834070d1,2,117
650,192.168.156.124,205200cdaac61b110838556b834070d1,1,117
656,192.168.156.15,205200cdaac61b110838556b834070d1,6,117
658,192.168.156.157,205200cdaac61b110838556b834070d1,1,117
676,192.168.159.234,205200cdaac61b110838556b834070d1,1,117
688,192.168.16.230,205200cdaac61b110838556b834070d1,2,117
694,192.168.16.95,205200cdaac61b110838556b834070d1,1,117
696,192.168.160.129,205200cdaac61b110838556b834070d1,1,117
706,192.168.160.81,205200cdaac61b110838556b834070d1,1,117
712,192.168.161.74,205200cdaac61b110838556b834070d1,1,117
740,192.168.165.255,205200cdaac61b110838556b834070d1,1,117
771,192.168.169.44,205200cdaac61b110838556b834070d1,2,117
811,192.168.172.216,205200cdaac61b110838556b834070d1,1,117
817,192.168.173.150,205200cdaac61b110838556b834070d1,2,117
823,192.168.174.58,205200cdaac61b110838556b834070d1,2,117
840,192.168.176.69,205200cdaac61b110838556b834070d1,2,117
882,192.168.181.0,205200cdaac61b110838556b834070d1,2,117
900,192.168.182.247,205200cdaac61b110838556b834070d1,1,117
918,192.168.184.51,205200cdaac61b110838556b834070d1,1,117
920,192.168.185.107,205200cdaac61b110838556b834070d1,6,117
926,192.168.185.52,205200cdaac61b110838556b834070d1,2,117
980,192.168.189.135,205200cdaac61b110838556b834070d1,5,117
988,192.168.19.38,205200cdaac61b110838556b834070d1,1,117
1000,192.168.190.28,205200cdaac61b110838556b834070d1,2,117
1014,192.168.191.5,205200cdaac61b110838556b834070d1,1,117
1016,192.168.192.128,205200cdaac61b110838556b834070d1,2,117
1026,192.168.192.67,205200cdaac61b110838556b834070d1,3,117
1034,192.168.194.143,205200cdaac61b110838556b834070d1,1,117
1054,192.168.195.19,205200cdaac61b110838556b834070d1,1,117
1070,192.168.197.116,205200cdaac61b110838556b834070d1,1,117
1092,192.168.198.82,205200cdaac61b110838556b834070d1,1,117
1094,192.168.198.86,205200cdaac61b110838556b834070d1,1,117
1108,192.168.199.230,205200cdaac61b110838556b834070d1,1,117
1130,192.168.20.3,205200cdaac61b110838556b834070d1,1,117
1148,192.168.201.221,205200cdaac61b110838556b834070d1,1,117
1156,192.168.202.10,205200cdaac61b110838556b834070d1,1,117
1190,192.168.206.187,205200cdaac61b110838556b834070d1,2,117
1196,192.168.207.0,205200cdaac61b110838556b834070d1,2,117
1216,192.168.208.230,205200cdaac61b110838556b834070d1,1,117
1224,192.168.209.162,205200cdaac61b110838556b834070d1,2,117
1230,192.168.209.34,205200cdaac61b110838556b834070d1,3,117
1242,192.168.210.239,205200cdaac61b110838556b834070d1,1,117
1278,192.168.215.37,205200cdaac61b110838556b834070d1,1,117
1282,192.168.216.170,205200cdaac61b110838556b834070d1,2,117
1292,192.168.217.125,205200cdaac61b110838556b834070d1,1,117
1326,192.168.22.223,205200cdaac61b110838556b834070d1,11,117
1330,192.168.22.43,205200cdaac61b110838556b834070d1,1,117
1338,192.168.220.176,205200cdaac61b110838556b834070d1,1,117
1356,192.168.222.113,205200cdaac61b110838556b834070d1,2,117
1366,192.168.223.11,205200cdaac61b110838556b834070d1,2,117
1384,192.168.223.45,205200cdaac61b110838556b834070d1,1,117
1414,192.168.227.10,205200cdaac61b110838556b834070d1,7,117
1502,192.168.234.7,205200cdaac61b110838556b834070d1,1,117
1508,192.168.235.32,205200cdaac61b110838556b834070d1,2,117
1512,192.168.236.185,205200cdaac61b110838556b834070d1,1,117
1603,192.168.244.170,205200cdaac61b110838556b834070d1,2,117
1642,192.168.247.234,205200cdaac61b110838556b834070d1,1,117
1662,192.168.25.114,205200cdaac61b110838556b834070d1,1,117
1676,192.168.251.163,205200cdaac61b110838556b834070d1,4,117
1692,192.168.253.118,205200cdaac61b110838556b834070d1,1,117
1712,192.168.255.123,205200cdaac61b110838556b834070d1,1,117
1714,192.168.255.199,205200cdaac61b110838556b834070d1,2,117
1728,192.168.26.226,205200cdaac61b110838556b834070d1,1,117
1734,192.168.27.151,205200cdaac61b110838556b834070d1,4,117
1752,192.168.28.211,205200cdaac61b110838556b834070d1,6,117
1815,192.168.34.222,205200cdaac61b110838556b834070d1,4,117
1825,192.168.35.8,205200cdaac61b110838556b834070d1,1,117
1835,192.168.36.82,205200cdaac61b110838556b834070d1,1,117
1913,192.168.42.183,205200cdaac61b110838556b834070d1,2,117
1925,192.168.43.111,205200cdaac61b110838556b834070d1,1,117
1939,192.168.45.1,205200cdaac61b110838556b834070d1,5,117
1953,192.168.46.243,205200cdaac61b110838556b834070d1,1,117
1997,192.168.50.124,205200cdaac61b110838556b834070d1,3,117
2011,192.168.51.29,205200cdaac61b110838556b834070d1,2,117
2085,192.168.6.160,205200cdaac61b110838556b834070d1,1,117
2089,192.168.6.229,205200cdaac61b110838556b834070d1,1,117
2109,192.168.61.132,205200cdaac61b110838556b834070d1,2,117
2129,192.168.64.121,205200cdaac61b110838556b834070d1,8,117
2147,192.168.66.0,205200cdaac61b110838556b834070d1,2,117
2172,192.168.67.94,205200cdaac61b110838556b834070d1,5,117
2182,192.168.68.87,205200cdaac61b110838556b834070d1,4,117
2199,192.168.7.153,205200cdaac61b110838556b834070d1,2,117
2223,192.168.71.243,205200cdaac61b110838556b834070d1,2,117
2255,192.168.74.8,205200cdaac61b110838556b834070d1,3,117
2273,192.168.75.73,205200cdaac61b110838556b834070d1,9,117
2345,192.168.81.163,205200cdaac61b110838556b834070d1,5,117
2357,192.168.83.172,205200cdaac61b110838556b834070d1,1,117
2417,192.168.89.39,205200cdaac61b110838556b834070d1,2,117
2471,192.168.95.13,205200cdaac61b110838556b834070d1,1,117
2473,192.168.95.41,205200cdaac61b110838556b834070d1,11,117
2489,192.168.97.198,205200cdaac61b110838556b834070d1,7,117
2493,192.168.98.102,205200cdaac61b110838556b834070d1,9,117
27,192.168.10.166,b102b73a090f4079a02e520bc16cc6cf,1,5
178,192.168.113.41,b102b73a090f4079a02e520bc16cc6cf,1,5
1803,192.168.33.152,b102b73a090f4079a02e520bc16cc6cf,2,5
1869,192.168.39.180,b102b73a090f4079a02e520bc16cc6cf,1,5
2253,192.168.74.29,b102b73a090f4079a02e520bc16cc6cf,2,5
37,192.168.100.62,abdbdaa1b02f6e30b13c01f9f6742738,14,2
750,192.168.166.230,abdbdaa1b02f6e30b13c01f9f6742738,8,2
47,192.168.101.27,4d7a28d6f2263ed61de88ca66eb011e3,3,65
84,192.168.105.164,4d7a28d6f2263ed61de88ca66eb011e3,1,65
90,192.168.105.39,4d7a28d6f2263ed61de88ca66eb011e3,2,65
132,192.168.108.82,4d7a28d6f2263ed61de88ca66eb011e3,2,65
164,192.168.112.147,4d7a28d6f2263ed61de88ca66eb011e3,1,65
182,192.168.114.155,4d7a28d6f2263ed61de88ca66eb011e3,1,65
216,192.168.117.128,4d7a28d6f2263ed61de88ca66eb011e3,2,65
294,192.168.124.18,4d7a28d6f2263ed61de88ca66eb011e3,4,65
296,192.168.124.215,4d7a28d6f2263ed61de88ca66eb011e3,12,65
388,192.168.130.126,4d7a28d6f2263ed61de88ca66eb011e3,4,65
416,192.168.134.12,4d7a28d6f2263ed61de88ca66eb011e3,2,65
436,192.168.135.195,4d7a28d6f2263ed61de88ca66eb011e3,2,65
512,192.168.142.40,4d7a28d6f2263ed61de88ca66eb011e3,1,65
554,192.168.147.48,4d7a28d6f2263ed61de88ca66eb011e3,2,65
556,192.168.147.84,4d7a28d6f2263ed61de88ca66eb011e3,2,65
736,192.168.165.172,4d7a28d6f2263ed61de88ca66eb011e3,1,65
738,192.168.165.217,4d7a28d6f2263ed61de88ca66eb011e3,10,65
767,192.168.168.204,4d7a28d6f2263ed61de88ca66eb011e3,1,65
801,192.168.171.207,4d7a28d6f2263ed61de88ca66eb011e3,1,65
803,192.168.171.43,4d7a28d6f2263ed61de88ca66eb011e3,2,65
842,192.168.177.222,4d7a28d6f2263ed61de88ca66eb011e3,1,65
872,192.168.18.38,4d7a28d6f2263ed61de88ca66eb011e3,2,65
894,192.168.182.216,4d7a28d6f2263ed61de88ca66eb011e3,3,65
910,192.168.183.48,4d7a28d6f2263ed61de88ca66eb011e3,2,65
966,192.168.188.143,4d7a28d6f2263ed61de88ca66eb011e3,22,65
1024,192.168.192.60,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1060,192.168.195.40,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1152,192.168.201.40,4d7a28d6f2263ed61de88ca66eb011e3,2,65
1158,192.168.202.197,4d7a28d6f2263ed61de88ca66eb011e3,2,65
1182,192.168.205.53,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1194,192.168.206.31,4d7a28d6f2263ed61de88ca66eb011e3,2,65
1266,192.168.213.62,4d7a28d6f2263ed61de88ca66eb011e3,2,65
1270,192.168.214.202,4d7a28d6f2263ed61de88ca66eb011e3,3,65
1284,192.168.216.178,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1360,192.168.222.245,4d7a28d6f2263ed61de88ca66eb011e3,2,65
1418,192.168.227.182,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1420,192.168.227.35,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1446,192.168.23.248,4d7a28d6f2263ed61de88ca66eb011e3,9,65
1452,192.168.23.92,4d7a28d6f2263ed61de88ca66eb011e3,6,65
1553,192.168.240.175,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1581,192.168.242.95,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1583,192.168.243.102,4d7a28d6f2263ed61de88ca66eb011e3,14,65
1591,192.168.243.240,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1605,192.168.244.18,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1611,192.168.245.101,4d7a28d6f2263ed61de88ca66eb011e3,4,65
1613,192.168.245.179,4d7a28d6f2263ed61de88ca66eb011e3,5,65
1670,192.168.25.59,4d7a28d6f2263ed61de88ca66eb011e3,3,65
1700,192.168.253.20,4d7a28d6f2263ed61de88ca66eb011e3,2,65
1732,192.168.27.117,4d7a28d6f2263ed61de88ca66eb011e3,3,65
1780,192.168.31.196,4d7a28d6f2263ed61de88ca66eb011e3,2,65
1811,192.168.33.97,4d7a28d6f2263ed61de88ca66eb011e3,2,65
1827,192.168.36.157,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1937,192.168.44.31,4d7a28d6f2263ed61de88ca66eb011e3,1,65
1947,192.168.45.8,4d7a28d6f2263ed61de88ca66eb011e3,2,65
2003,192.168.51.115,4d7a28d6f2263ed61de88ca66eb011e3,4,65
2019,192.168.52.47,4d7a28d6f2263ed61de88ca66eb011e3,1,65
2055,192.168.57.165,4d7a28d6f2263ed61de88ca66eb011e3,1,65
2071,192.168.58.96,4d7a28d6f2263ed61de88ca66eb011e3,1,65
2143,192.168.65.46,4d7a28d6f2263ed61de88ca66eb011e3,3,65
2184,192.168.69.248,4d7a28d6f2263ed61de88ca66eb011e3,2,65
2289,192.168.77.167,4d7a28d6f2263ed61de88ca66eb011e3,1,65
2299,192.168.78.130,4d7a28d6f2263ed61de88ca66eb011e3,2,65
2385,192.168.86.130,4d7a28d6f2263ed61de88ca66eb011e3,1,65
2449,192.168.92.199,4d7a28d6f2263ed61de88ca66eb011e3,2,65
2513,192.168.99.88,4d7a28d6f2263ed61de88ca66eb011e3,3,65
49,192.168.101.40,32f9394763a922d31877fad9aa9b3773,5,3
1518,192.168.237.144,32f9394763a922d31877fad9aa9b3773,15,3
1621,192.168.245.50,32f9394763a922d31877fad9aa9b3773,4,3
69,192.168.103.57,35ed9d26feeb821f643139efe2a9a459,1,12
298,192.168.124.226,35ed9d26feeb821f643139efe2a9a459,1,12
380,192.168.129.97,35ed9d26feeb821f643139efe2a9a459,1,12
837,192.168.176.243,35ed9d26feeb821f643139efe2a9a459,3,12
1422,192.168.227.9,35ed9d26feeb821f643139efe2a9a459,1,12
1706,192.168.254.114,35ed9d26feeb821f643139efe2a9a459,1,12
1742,192.168.27.32,35ed9d26feeb821f643139efe2a9a459,1,12
1786,192.168.31.79,35ed9d26feeb821f643139efe2a9a459,11,12
2149,192.168.66.102,35ed9d26feeb821f643139efe2a9a459,1,12
2186,192.168.69.61,35ed9d26feeb821f643139efe2a9a459,1,12
2263,192.168.75.142,35ed9d26feeb821f643139efe2a9a459,1,12
2268,192.168.75.37,35ed9d26feeb821f643139efe2a9a459,1,12
76,192.168.104.237,d7150af4514b868defb854db0f62a441,2,28
282,192.168.123.142,d7150af4514b868defb854db0f62a441,1,28
320,192.168.125.218,d7150af4514b868defb854db0f62a441,23,28
454,192.168.137.25,d7150af4514b868defb854db0f62a441,22,28
636,192.168.154.248,d7150af4514b868defb854db0f62a441,2,28
761,192.168.167.59,d7150af4514b868defb854db0f62a441,1,28
769,192.168.168.53,d7150af4514b868defb854db0f62a441,22,28
821,192.168.174.160,d7150af4514b868defb854db0f62a441,13,28
835,192.168.176.225,d7150af4514b868defb854db0f62a441,1,28
860,192.168.18.14,d7150af4514b868defb854db0f62a441,1,28
908,192.168.183.166,d7150af4514b868defb854db0f62a441,1,28
1398,192.168.225.167,d7150af4514b868defb854db0f62a441,14,28
1500,192.168.234.63,d7150af4514b868defb854db0f62a441,2,28
1632,192.168.247.103,d7150af4514b868defb854db0f62a441,13,28
1666,192.168.25.170,d7150af4514b868defb854db0f62a441,12,28
1688,192.168.252.4,d7150af4514b868defb854db0f62a441,13,28
1738,192.168.27.201,d7150af4514b868defb854db0f62a441,24,28
1867,192.168.39.164,d7150af4514b868defb854db0f62a441,1,28
1875,192.168.39.207,d7150af4514b868defb854db0f62a441,3,28
1979,192.168.49.20,d7150af4514b868defb854db0f62a441,3,28
1995,192.168.5.88,d7150af4514b868defb854db0f62a441,1,28
2001,192.168.50.240,d7150af4514b868defb854db0f62a441,13,28
2031,192.168.54.24,d7150af4514b868defb854db0f62a441,3,28
2191,192.168.69.91,d7150af4514b868defb854db0f62a441,12,28
2247,192.168.74.201,d7150af4514b868defb854db0f62a441,13,28
2249,192.168.74.21,d7150af4514b868defb854db0f62a441,1,28
2285,192.168.77.104,d7150af4514b868defb854db0f62a441,13,28
2441,192.168.91.176,d7150af4514b868defb854db0f62a441,1,28
80,192.168.105.102,5c32f7d71899f6f7ac8547ff25a4892c,3,1
170,192.168.113.13,887983fd07ed0d10e96e7f002b323a43,13,17
234,192.168.12.154,887983fd07ed0d10e96e7f002b323a43,6,17
422,192.168.134.160,887983fd07ed0d10e96e7f002b323a43,57,17
674,192.168.159.155,887983fd07ed0d10e96e7f002b323a43,8,17
950,192.168.187.158,887983fd07ed0d10e96e7f002b323a43,8,17
1258,192.168.212.230,887983fd07ed0d10e96e7f002b323a43,9,17
1346,192.168.220.46,887983fd07ed0d10e96e7f002b323a43,9,17
1468,192.168.231.5,887983fd07ed0d10e96e7f002b323a43,8,17
1652,192.168.248.88,887983fd07ed0d10e96e7f002b323a43,10,17
1859,192.168.39.111,887983fd07ed0d10e96e7f002b323a43,7,17
1895,192.168.4.41,887983fd07ed0d10e96e7f002b323a43,20,17
2009,192.168.51.236,887983fd07ed0d10e96e7f002b323a43,19,17
2081,192.168.6.110,887983fd07ed0d10e96e7f002b323a43,6,17
2119,192.168.62.212,887983fd07ed0d10e96e7f002b323a43,9,17
2193,192.168.69.99,887983fd07ed0d10e96e7f002b323a43,47,17
2277,192.168.76.119,887983fd07ed0d10e96e7f002b323a43,3,17
2511,192.168.99.6,887983fd07ed0d10e96e7f002b323a43,66,17
192,192.168.114.64,e664eb1d6f519b7411c193a950e3ce80,1,1
226,192.168.119.245,535aca3d99fc247509cd50933cd71d37,1,4
602,192.168.152.101,535aca3d99fc247509cd50933cd71d37,2,4
1136,192.168.20.97,535aca3d99fc247509cd50933cd71d37,2,4
1188,192.168.206.147,535aca3d99fc247509cd50933cd71d37,1,4
230,192.168.12.104,f436b9416f37d134cadd04886327d3e8,1,9
390,192.168.130.163,f436b9416f37d134cadd04886327d3e8,1,9
498,192.168.141.158,f436b9416f37d134cadd04886327d3e8,1,9
524,192.168.143.91,f436b9416f37d134cadd04886327d3e8,1,9
588,192.168.15.84,f436b9416f37d134cadd04886327d3e8,1,9
1310,192.168.218.254,f436b9416f37d134cadd04886327d3e8,1,9
1575,192.168.242.54,f436b9416f37d134cadd04886327d3e8,1,9
